"subplot_code","habitat","month","day","year","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","years_present","first_appearance","last_ppearance","coded_notes","pen.hit.mm","pendensity.kgm3","pen_density","b","mean_diameter_at1.3_mm","Diameter.at.top.of.snag","volume_m3","AGB.kg.dry.mass","k.volume.yr","k.mass.yr"
"23,06","low_plateau",3,13,2018,"J","23,06J.7.1",744,868,32.8,3,30,NA,1,"standing106",4673,"Con corteza. Escalera. Irregular 868","R",NA,NA,3,2017,2019,"",1.5,332.705378088107,TRUE,0.0343816552756716,788.781893708708,NA,14.0244437195827,8687.65066834762,0.190175688354322,0.00205770442427953
"23,06","low_plateau",2,13,2019,"J","23,06J.7.1",753,743,26.5,3,33,NA,1,"standing100",4673,"Se le cayo la corteza","R","FALSE","TRUE",3,2017,2019,"",1.65,322.135353545161,TRUE,0.0341050988374352,797.94836977253,NA,11.5956044407542,8669.79243091905,NA,NA
"23,06","low_plateau",2,7,2017,"K","23,06K.5.1",530,NA,29.8,1.3,12,NA,1,"standing105",4585,"sin corteza","R",NA,NA,8,2017,2024,"",0.6,453.793969243666,TRUE,0.0597436364344839,530,NA,5.7526233223643,4247.79764386724,0.00756144567981218,0.0606933103342034
"23,06","low_plateau",3,8,2018,"K","23,06K.5.1",528,479,29.8,1.3,14,NA,1,"standing107",4585,"sin corteza. Irregular 479","R",NA,NA,8,2017,2024,"",0.7,430.706123819045,TRUE,0.0598305930598017,528,NA,5.70928921431829,3997.65259196599,0.0152091987704385,-0.394606272790053
"23,06","low_plateau",2,13,2019,"K","23,06K.5.1",524,503,29.8,1.3,4,NA,1,"standing102",4585,NA,"R","FALSE","TRUE",8,2017,2024,"",0.2,658.384523400809,TRUE,0.0600054988456618,524,NA,5.62311250039694,5931.71637034065,-0.00887536490892967,0.507657943231818
"23,06","low_plateau",2,17,2020,"K","23,06K.5.1",529,488,29.5,1.3,20,NA,1,"standing108",4585,NA,"R","FALSE","TRUE",8,2017,2024,"",1,381.688683657721,TRUE,0.0597870736523049,529,NA,5.67324180463032,3570.32156657018,0.311113057330969,0.469164124956864
"23,06","low_plateau",3,4,2021,"K","23,06K.5.1",502,487,24,1.3,NA,NA,1,"standing120",4585,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.060992004832136,502,NA,4.15639305414502,2233.32507832082,-0.0888326080287498,-0.125149201940237
"23,06","low_plateau",2,16,2022,"K","23,06K.5.1",527,490,23.8,1.3,NA,NA,1,"standing136",4585,NA,"V","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0598741949685944,527,NA,4.54251240382502,2531.0664695518,0.105585081140374,0.0693153772697982
"23,06","low_plateau",3,1,2023,"K","23,06K.5.1",513,498,22.6,1.3,NA,NA,1,"standing111",4585,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.060493463146118,513,NA,4.08734318417865,2361.56696308637,0.0191253419339912,-0.0100198738833122
"23,06","low_plateau",2,28,2024,"K","23,06K.5.1",515,462,22,1.3,NA,NA,1,"standing081",4585,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0604039688697798,515,NA,4.00991413682645,2385.34851131274,NA,NA
"23,06","low_plateau",3,8,2018,"K","23,06K.8.1",373,290,15,1.3,46,NA,2,"standing108",4584,"Irregular 290. Con corteza","R",NA,NA,4,2018,2021,"",2.3,287.857109691167,TRUE,0.067823503933238,373,147.28896650755,0.84729470214129,243.89980401503,0.383966033091983,0.591956813552253
"23,06","low_plateau",2,13,2019,"K","23,06K.8.1",368,261,8,1.3,85,NA,2,"standing103",4584,NA,"R","FALSE","TRUE",4,2018,2021,"",4.25,233.801725593088,TRUE,0.0681339000071603,368,233.127568520795,0.577138652993772,134.936012976414,-0.0549627727590951,0.121248446064627
"23,06","low_plateau",2,17,2020,"K","23,06K.8.1",382,315,7.7,1.3,143,NA,2,"standing109",4584,"se esta inflando la cascara","R","FALSE","TRUE",4,2018,2021,"AA;",7.15,196.028922246166,TRUE,0.0672751335870945,382,248.355143902265,0.609747727538962,119.528189871512,1.40748384161429,1.08362723155928
"23,06","low_plateau",3,4,2021,"K","23,06K.8.1",339,234,1.7,1.3,NA,NA,2,"standing121",4584,NA,"E","FALSE","TRUE",4,2018,2021,"",NA,271,FALSE,0.0700218051152954,339,329.636781225876,0.149240853692322,40.4442713506193,NA,NA
"23,06","low_plateau",2,17,2020,"L","23,06L.20.1",341,295,6.5,1.3,26,NA,2,"standing110",NA,NA,"R","FALSE","TRUE",1,2020,2020,"",1.3,349.230296334038,TRUE,0.0698865106075248,341,237.097778158883,0.431119069136072,150.559840269645,NA,NA
"23,06","low_plateau",2,7,2017,"N","23,06N.6.1",413,NA,27.6,1.3,106,NA,1,"standing106",4586,"con ramas. Con corteza","R",NA,NA,3,2017,2019,"",5.3,216.953570324325,TRUE,0.065480512946942,413,NA,3.23524459088082,1085.93572249498,1.55076574171768,1.95360892454254
"23,06","low_plateau",3,8,2018,"N","23,06N.6.1",398,NA,8.1,1.3,96,NA,2,"standing109",4586,"Sin corteza","R",NA,NA,3,2017,2019,"",4.8,224.359481976208,TRUE,0.0663314114635037,398,253.508767272003,0.686148495504349,153.94392101011,-0.143548487984955,0.0316000301044939
"23,06","low_plateau",2,13,2019,"N","23,06N.6.1",426,380,8.1,1.3,161,NA,2,"standing104",4586,NA,"R","FALSE","TRUE",3,2017,2019,"",8.05,188.312172480031,TRUE,0.0647677026208502,426,274.244204964626,0.792064286255825,149.15534648868,NA,NA
"23,06","low_plateau",2,7,2017,"O","23,06O.7.1",573,NA,12.8,1.3,36,NA,2,"standing107",4593,"sin corteza","R",NA,NA,2,2017,2018,"",1.8,312.779172660711,TRUE,0.0579494361006067,573,294.261021462968,1.9554281807468,611.617208571424,0,0.0601880346459644
"23,06","low_plateau",3,8,2018,"O","23,06O.7.1",573,519,12.8,1.3,43,NA,2,"standing110",4593,"sin corteza. Irregular 519","R",NA,NA,2,2017,2018,"",2.15,294.508948562999,TRUE,0.0579494361006067,573,294.261021462968,1.9554281807468,575.891097502198,NA,NA
"23,17","low_plateau",2,14,2022,"B","23,17B.22.1",223,178,2.5,1.3,NA,NA,2,"standing139",147565,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.079654856841463,223,202.671398978917,0.0890120653904251,24.1222697208052,-0.0449208980858621,-0.0449208980858621
"23,17","low_plateau",3,1,2023,"B","23,17B.22.1",228,176,2.5,1.3,NA,NA,2,"standing112",147565,"El tag es 147565 y no 147585","E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0791448581190936,228,207.342455193112,0.0931017354496358,25.2305703068513,0.0815886741181933,0.0815886741181933
"23,17","low_plateau",2,27,2024,"B","23,17B.22.1",219,198,2.5,1.3,NA,NA,2,"standing082",147565,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0800711577992662,219,198.93663172228,0.0858073056835608,23.253779840245,NA,NA
"23,17","low_plateau",2,13,2017,"H","23,17H.6.1",267,NA,1.9,1.3,NA,4,2,"standing108",NA,NA,"R",NA,NA,3,2017,2019,"",50,101.437186549459,TRUE,0.07551308844184,267,255.17275984014,0.101738698389799,10.3200873278652,0.0612482630020281,0.0612482630020281
"23,17","low_plateau",2,27,2018,"H","23,17H.6.1",259,NA,1.9,1.3,NA,4,2,"standing111",NA,NA,"R",NA,NA,3,2017,2019,"",50,101.437186549459,TRUE,0.0762127621659564,259,247.423242946602,0.0956943715084548,9.70696781443636,0.393685530658694,-0.389700664092503
"23,17","low_plateau",2,12,2019,"H","23,17H.6.1",213,168,1.9,1.3,99,NA,2,"standing106",NA,NA,"R","FALSE","TRUE",3,2017,2019,"",4.95,222.032984560267,TRUE,0.080710087773729,213,202.931018925515,0.0645521840774338,14.3327140905964,NA,NA
"23,17","low_plateau",2,13,2017,"O","23,17O.3.1",424,NA,5.5,1.3,47,NA,2,"standing109",4519,"sin corteza","R",NA,NA,6,2017,2022,"",2.35,285.767676365155,TRUE,0.0648759381147107,424,322.871533546778,0.606080653418151,173.19826001718,0.318509485645931,1.45169882222991
"23,17","low_plateau",2,27,2018,"O","23,17O.3.1",384,381,4.7,1.3,NA,3,2,"standing112",4519,"sin corteza. Sin corteza. Irregular 381","R",NA,NA,6,2017,2022,"",66.6666666666667,92.0185165571687,TRUE,0.067155028875528,384,305.611734384716,0.440761354632553,40.5582060090156,0.150643911961957,-0.733631246425547
"23,17","low_plateau",2,12,2019,"O","23,17O.3.1",357,NA,4.7,1.3,98,NA,2,"standing107",4519,NA,"R","FALSE","TRUE",6,2017,2022,"",4.9,222.797877630162,TRUE,0.068831884604114,357,282.508142767163,0.379122613433037,84.4677136344811,1.16479018923276,-2.23553618035941
"23,17","low_plateau",2,19,2020,"O","23,17O.3.1",421,226,1.1,0.55,198,NA,1,"standing113",4519,"el arbol se partio a 1.10","V","FALSE","TRUE",6,2017,2022,"",9.9,175.568284771835,TRUE,0.0831034789800363,395.56108464503,NA,0.118281749000083,789.899367584477,0.715667122952887,0.446476498406679
"23,17","low_plateau",3,3,2021,"O","23,17O.3.1",303,167,1.05,0.55,NA,NA,1,"standing124",4519,NA,"E","FALSE","TRUE",6,2017,2022,"",NA,271,FALSE,0.0906681796280156,283.080602276206,NA,0.0578239100524775,505.439858012965,0.0262671533687515,0.0710848607809521
"23,17","low_plateau",2,14,2022,"O","23,17O.3.1",295,153,1.08,0.55,NA,NA,1,"standing141",4519,NA,"E","FALSE","TRUE",6,2017,2022,"",NA,271,FALSE,0.0912836009589152,275.479345720388,NA,0.0563248152082257,470.758015913493,NA,NA
"23,23","young",2,20,2020,"A","23,23A.20.1",237,158,5.5,1.3,59,NA,2,"standing114",148686,NA,"R","FALSE","TRUE",2,2020,2021,"",2.95,264.582397631115,TRUE,0.0782544243389377,237,170.611929426566,0.181012944608144,47.8928388866908,0.0564209410612084,0.0324548452017229
"23,23","young",2,22,2021,"A","23,23A.20.1",232,140,5.4,1.3,NA,NA,2,"standing125",148686,NA,"R","FALSE","TRUE",2,2020,2021,"",NA,271,FALSE,0.0787448480367206,232,167.986479116619,0.171082792298291,46.3634367128369,NA,NA
"23,23","young",2,14,2022,"J","23,23J.22.1",307,265,3.2,1.3,NA,NA,2,"standing144",153697,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.0723023093905402,307,267.594656480369,0.207770243594735,56.3057360141732,-0.288735424779724,-0.288735424779724
"23,23","young",2,16,2023,"J","23,23J.22.1",373,255,2.8,1.3,NA,NA,2,"standing115",153697,NA,"V","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.067823503933238,373,336.919208338926,0.277318952227786,75.15343605373,1.60531753906997,1.60531753906997
"23,23","young",2,27,2024,"J","23,23J.22.1",410,234,0.48,0.24,NA,NA,2,"standing084",153697,NA,"E","TRUE","FALSE",3,2022,2024,"",NA,271,FALSE,0.101127285934244,368.323724129801,400.168861219072,0.0556927934353015,15.0927470209667,NA,NA
"23,23","young",2,13,2017,"P","23,23P.0.1",236,NA,0.75,0.52,143,NA,2,"standing111",NA,"Sin corteza","R",NA,NA,2,2017,2018,"",7.15,196.028922246166,TRUE,0.097593781438814,218.701690080898,230.761621303763,0.0297566377675315,5.83316163123875,0.114610472586234,-0.095083958202975
"23,23","young",2,13,2018,"P","23,23P.0.1",223,NA,0.75,0.52,77,NA,2,"standing114",NA,"Sin corteza. Irregular","R",NA,NA,2,2017,2018,"",3.85,241.762693968318,TRUE,0.0988969622108203,206.444609372588,217.984829332923,0.0265343933232923,6.41502641265409,NA,NA
"23,23","young",2,13,2017,"P","23,23P.2.1",723,NA,2.1,1.3,48,NA,2,"standing110",NA,"sin ramas. Sin corteza. Al lado del arbol 4473","R",NA,NA,8,2017,2024,"",2.4,283.736925848036,TRUE,0.0526013954753942,723,693.206618661524,0.827116127023018,234.683387200844,-0.254043526263233,-0.0810055555603175
"23,23","young",2,28,2018,"P","23,23P.2.1",820,696,2.1,1.3,80,NA,2,"standing113",NA,"sin ramas. Sin corteza. Al lado del arbol 4473. Irregular 696","R",NA,NA,8,2017,2024,"",4,238.652739066863,TRUE,0.0497058077591049,820,788.032784786179,1.06634120265105,254.485248792526,0.398652366223506,0.434765535480081
"23,23","young",2,8,2019,"P","23,23P.2.1",673,661,2.1,1.3,89,NA,2,"standing108",NA,NA,"R","FALSE","TRUE",8,2017,2024,"",4.45,230.187996575469,TRUE,0.054249665003217,673,644.416720037978,0.715753808404219,164.757935197829,-0.0658965244720625,0.0777362537916013
"23,23","young",2,20,2020,"P","23,23P.2.1",727,659,1.9,1.3,136,NA,2,"standing115",NA,"Se esta rajando","R","FALSE","TRUE",8,2017,2024,"AA;",6.8,199.390172948094,TRUE,0.0524744986017748,727,704.467204198632,0.764508229065074,152.435428013526,-0.00296905400284217,-0.309824301678113
"23,23","young",2,22,2021,"P","23,23P.2.1",746,630,1.8,1.3,NA,NA,2,"standing126",NA,NA,"R","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0518811187803592,746,726.897182775842,0.76678146829787,207.797777908723,0.0994089651711429,0.0994089651711429
"23,23","young",2,14,2022,"P","23,23P.2.1",693,638,1.9,1.3,NA,NA,2,"standing143",NA,NA,"V","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.053576117603678,693,671.077298053146,0.694222752568406,188.134365946038,0.0739797386869237,0.0739797386869237
"23,23","young",2,16,2023,"P","23,23P.2.1",668,622,1.9,1.3,NA,NA,2,"standing114",NA,NA,"V","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0544211795937029,668,646.54025723639,0.644718082233438,174.718600285262,-0.0425037541505802,-0.0425037541505803
"23,23","young",2,27,2024,"P","23,23P.2.1",699,582,1.8,1.3,NA,NA,2,"standing083",NA,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0533778405136681,699,680.591193031844,0.672711724293184,182.304877283453,NA,NA
"24,09","low_plateau",2,7,2017,"E","24,09E.6.1",238,NA,2.5,1.3,41,NA,2,"standing112",146393,"con corteza","R",NA,NA,8,2017,2024,"",2.05,299.298977147216,TRUE,0.0781575820906018,238,216.692993469922,0.101560350856231,30.3969091299823,0.0591467797061752,0.188130324889624
"24,09","low_plateau",3,7,2018,"E","24,09E.6.1",235,NA,2.4,1.3,60,NA,2,"standing115",146393,"con corteza","R",NA,NA,8,2017,2024,"",3,263.080337729905,TRUE,0.0784493407597301,235,215.571197823015,0.095727578333077,25.1840436379318,-0.0171513578036723,0.152482144446483
"24,09","low_plateau",2,13,2019,"E","24,09E.6.1",237,NA,2.4,1.3,99,NA,2,"standing110",146393,NA,"R","TRUE","FALSE",8,2017,2024,"",4.95,222.032984560267,TRUE,0.0782544243389377,237,217.452464879011,0.0973835971709607,21.6223707270832,0.0184827784312193,0.108145200034032
"24,09","low_plateau",2,18,2020,"E","24,09E.6.1",231,203,2.5,1.3,129,NA,2,"standing117",146393,NA,"R","FALSE","TRUE",8,2017,2024,"",6.45,202.991382689021,TRUE,0.0788442002430445,231,210.146450339889,0.0956002094702402,19.4060187057241,0.0714030844378275,-0.217552208108885
"24,09","low_plateau",3,4,2021,"E","24,09E.6.1",223,183,2.5,1.3,NA,NA,2,"standing127",146393,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.079654856841463,223,202.671398978917,0.0890120653904251,24.1222697208052,1.15248948276776,1.15248948276776
"24,09","low_plateau",2,15,2022,"E","24,09E.6.1",242,261,0.7,0.35,NA,NA,2,"standing145",146393,NA,"V","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.105330154051731,218.956718925431,233.240980982593,0.0281144152763975,7.61900653990372,0.0856378668425264,0.0856378668425262
"24,09","low_plateau",3,1,2023,"E","24,09E.6.1",232,261,0.7,0.35,NA,NA,2,"standing116",146393,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.10630076220501,209.715457486149,223.526976030796,0.025806969139005,6.99368863667035,0.0352932811514499,0.0352932811514501
"24,09","low_plateau",2,28,2024,"E","24,09E.6.1",228,261,0.7,0.35,NA,NA,2,"standing085",146393,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.106700772287383,206.021368765555,219.642309799798,0.0249120418739944,6.75116334785249,NA,NA
"24,09","low_plateau",2,7,2017,"I","24,09I.6.1",553,NA,12.8,1.3,25,NA,2,"standing114",146601,"con corteza","R",NA,NA,8,2017,2024,"",1.25,353.901021180924,TRUE,0.058766573550032,553,281.333952202393,1.81135173972829,641.039230407687,2.31643650319436,2.35482566148164
"24,09","low_plateau",3,7,2018,"I","24,09I.6.1",392,260,1.5,1.3,28,NA,2,"standing116",146601,"sin corteza. Perdió parte del tronco a 1.3m. Irregular 260","R",NA,NA,8,2017,2024,"",1.4,340.572530470624,TRUE,0.0666807852698651,392,386.806931192163,0.178643492863022,60.8410664164704,0.210065253982919,0.347413218207235
"24,09","low_plateau",2,13,2019,"I","24,09I.6.1",353,231,1.5,1.3,42,NA,2,"standing111",146601,NA,"R","FALSE","TRUE",8,2017,2024,"",2.1,296.865789760389,TRUE,0.0690910422755799,353,348.155719138227,0.144796152125932,42.9850240551303,0.469612494091372,0.554743185769463
"24,09","low_plateau",2,18,2020,"I","24,09I.6.1",288,153,1.4,1.3,54,NA,2,"standing118",146601,NA,"R","FALSE","TRUE",8,2017,2024,"",2.7,272.639240705093,TRUE,0.073771716541919,288,285.88319219106,0.0905329987928955,24.6828480496501,0.212507721050144,0.218538358834999
"24,09","low_plateau",3,4,2021,"I","24,09I.6.1",259,143,1.4,1.3,NA,NA,2,"standing128",146601,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0762127621659564,259,257.03359224626,0.0732008249520913,19.8374235620167,0.281777313165142,0.281777313165141
"24,09","low_plateau",2,15,2022,"I","24,09I.6.1",225,123,1.4,1.3,NA,NA,2,"standing146",146601,NA,"V","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0794494983343441,225,223.219468769046,0.0552257526263255,14.9661789617342,0.0268767497723873,0.0268767497723871
"24,09","low_plateau",3,1,2023,"I","24,09I.6.1",222,79,1.4,1.3,NA,NA,2,"standing117",146601,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0797582278019833,222,220.236409733546,0.0537612328163411,14.5692940932284,0.0272424303950293,0.0272424303950293
"24,09","low_plateau",2,28,2024,"I","24,09I.6.1",219,90,1.4,1.3,NA,NA,2,"standing086",146601,NA,"E","FALSE","TRUE",8,2017,2024,"",NA,271,FALSE,0.0800711577992662,219,217.253443416124,0.0523164156931622,14.177748652847,NA,NA
"24,09","low_plateau",2,7,2017,"O","24,09O.3.1",472,NA,1.9,1.3,109,NA,2,"standing115",NA,"sin corteza","R",NA,NA,1,2017,2017,"",5.45,214.912183748761,TRUE,0.062409290916578,472,454.652509158299,0.320381945678884,68.8539835795259,NA,NA
"24,15","slope",2,18,2020,"K","24,15K.20.1",732,732,33.5,1.3,67,NA,1,"standing119",4394,"Escalera","R","TRUE","FALSE",5,2020,2024,"",3.35,253.428050203841,TRUE,0.0523168557639356,732,NA,12.335731375094,5504.79506176055,-0.0496654748087914,-0.219570968535876
"24,15","slope",3,10,2021,"K","24,15K.20.1",733,682,31.2,3,NA,NA,1,"standing129",4394,"El POMesta equivocado a 1.3m, es arbol con escalera","E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0347242479334398,777.572528054017,NA,12.9638603839666,6856.45476716749,0.128243454927889,0.0747043858114047
"24,15","slope",2,22,2022,"K","24,15K.20.1",711,691,29.1,3,NA,NA,1,"standing147",4394,"Escalera","E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0354251331913582,755.133954151391,NA,11.4035197845331,6362.91193860295,0.021332117442635,0.0913958076095903
"24,15","slope",3,13,2023,"K","24,15K.20.1",685,734,30.6,3,NA,NA,1,"standing118",4394,NA,"E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0362819657968016,728.580543391928,NA,11.1628348479859,5807.15232281255,-0.037685261166629,-0.0948424348836223
"24,15","slope",3,12,2024,"K","24,15K.20.1",712,725,29.5,3,NA,NA,1,"standing087",4394,NA,"E","TRUE","FALSE",5,2020,2024,"",NA,271,FALSE,0.0353928071143573,756.154472118454,NA,11.591536323256,6384.88036116765,NA,NA
"24,15","slope",2,27,2018,"O","24,15O.8.1",389,NA,26.9,1.3,20,NA,0,"standing118",4386,"con corteza","R",NA,NA,5,2018,2022,"",1,381.688683657721,TRUE,0.0668574826818215,389,NA,3.19699063450522,1844.63208987746,2.99277106000918,0.0343035461403068
"24,15","slope",2,12,2019,"O","24,15O.8.1",511,443,0.9,0.45,108,NA,0,"standing112",4386,"se quebro","R","FALSE","TRUE",5,2018,2022,"",5.4,215.584202261155,TRUE,0.0828616181847511,476.247279813384,NA,0.160323581859172,1782.42768344682,0.0273447891282908,-0.0289941664464459
"24,15","slope",2,18,2020,"O","24,15O.8.1",491,455,0.95,0.45,72,NA,0,"standing120",4386,NA,"R","FALSE","TRUE",5,2018,2022,"",3.6,247.324076488686,TRUE,0.0837799038201623,457.250421711082,NA,0.155998964663423,1834.86419140374,0.58799730176554,0.672493201629282
"24,15","slope",3,3,2021,"O","24,15O.8.1",368,276,0.95,0.45,NA,NA,0,"standing130",4386,NA,"E","FALSE","TRUE",5,2018,2022,"",NA,271,FALSE,0.0904122111815509,340.778449753567,NA,0.0866478383284662,936.57775529941,0.017178486345368,-0.0919786389663438
"24,15","slope",2,15,2022,"O","24,15O.8.1",381,284,0.87,0.45,NA,NA,0,"standing148",4386,NA,"E","FALSE","TRUE",5,2018,2022,"",NA,271,FALSE,0.0896137331315221,353.056359194772,NA,0.0851720716313453,1026.80897011845,NA,NA
"24,15","slope",2,10,2017,"P","24,15P.2.1",332,NA,2.3,1.3,15,NA,2,"standing117",4387,"sin corteza","R",NA,NA,2,2017,2018,"",0.75,420.756904768743,TRUE,0.0705017032999665,332,309.399482521989,0.185863725668546,78.2034459210842,-0.489364589981613,0.743685661620406
"24,15","slope",2,27,2018,"P","24,15P.2.1",688,563,0.9,0.45,NA,7,2,"standing119",4387,"sin corteza. Irregular 563","R",NA,NA,2,2017,2018,"",28.5714285714286,122.609559304999,TRUE,0.0760209754869694,644.948848351397,664.861932609824,0.303195659330667,37.1746861737217,NA,NA
"25,24","young",2,13,2017,"J","25,24J.5.1",299,NA,7.4,1.3,35,NA,2,"standing118",144701,"sin ramas. Sin corteza","R",NA,NA,1,2017,2017,"",1.75,315.77820218482,TRUE,0.07290960539706,299,191.654635809317,0.355375794121898,112.219929367816,NA,NA
"26,08","low_plateau",3,4,2021,"G","26,08G.21.1",397,292,15,1.3,NA,NA,1,"standing131",4219,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0663892731292404,397,NA,1.62468887614567,1218.02377643559,2.1948384970598,3.21238830852519
"26,08","low_plateau",2,15,2022,"G","26,08G.21.1",443,371,1.3,0.65,NA,NA,2,"standing149",4219,"se quebro a 1.3","V","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0784237936657665,420.983779384571,420.983779384571,0.180952238099324,49.0380565249168,0.046346762142367,0.046346762142367
"26,08","low_plateau",3,1,2023,"G","26,08G.21.1",433,353,1.3,0.65,NA,NA,2,"standing120",4219,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0789489306327473,411.340329059746,411.340329059746,0.172757064539672,46.817164490251,-0.0233056521008938,-0.0233056521008938
"26,08","low_plateau",2,28,2024,"G","26,08G.21.1",438,349,1.3,0.65,NA,NA,2,"standing088",4219,NA,"E","TRUE","FALSE",4,2021,2024,"",NA,271,FALSE,0.0786848634381463,416.161642770418,416.161642770418,0.176830563988033,47.9210828407568,NA,NA
"26,08","low_plateau",2,18,2020,"I","26,08I.20.1",286,198,2.5,1.3,37,NA,2,"standing121",136229,NA,"R","TRUE","FALSE",3,2020,2022,"",1.85,309.889643737829,TRUE,0.0739319959361891,286,261.719525160497,0.147356988568458,45.6644046897588,0.70355268925809,0.837650114536344
